SeniorCitizen,tenure,MonthlyCharges,gender_Male,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_One year,Contract_Two year,Churn_Yes,TotalCharges
0,70,110,True,False,True,False,False,False,True,True,7700
0,72,97,False,False,True,True,True,False,False,False,6984
1,25,106,True,False,True,False,True,False,False,True,2650
0,23,104,True,False,True,False,True,False,False,True,2392
0,65,20,True,False,True,True,False,True,False,False,1300
0,25,21,True,True,True,False,True,False,False,False,525
1,15,83,False,False,True,True,True,False,False,True,1245
1,41,54,True,False,False,False,True,False,True,False,2214
0,1,55,False,False,True,False,False,False,True,False,55
0,48,71,True,False,True,True,True,False,False,False,3408
0,4,61,True,True,True,False,False,False,True,True,244
0,17,20,True,False,True,True,True,False,True,False,340
1,42,105,False,False,True,False,False,True,False,True,4410
0,49,39,True,True,False,False,False,False,False,False,1911
0,21,20,True,False,True,True,True,False,False,False,420
0,60,111,True,True,True,True,False,False,True,False,6660
0,58,24,True,False,True,False,True,True,False,False,1392
0,31,20,True,False,True,True,False,True,False,False,620
0,61,101,False,False,True,False,False,False,False,False,6161
0,64,90,True,True,True,False,False,True,False,False,5760
0,61,61,False,True,False,False,False,True,False,False,3721
0,67,71,True,False,True,True,True,False,False,False,4757
0,55,26,True,False,True,True,False,False,True,False,1430
0,20,20,False,False,True,False,False,False,False,False,400
0,11,80,True,False,True,False,True,False,False,False,880
0,72,117,False,True,True,True,True,True,False,False,8424
0,57,84,False,True,True,False,True,True,False,False,4788
1,70,44,True,False,False,False,True,False,False,False,3080
0,68,110,False,False,True,True,True,True,False,False,7480
0,1,85,True,False,True,False,False,False,False,True,85
0,47,79,True,False,True,False,False,False,True,False,3713
0,15,65,False,False,True,True,False,True,False,True,975
0,69,20,False,True,True,False,False,True,False,False,1380
0,3,55,False,False,True,False,False,False,False,True,165
0,1,19,False,True,True,False,False,False,False,True,19
0,33,89,True,False,True,False,False,False,True,False,2937
0,53,70,True,True,True,True,True,False,False,False,3710
1,20,81,False,False,True,False,False,False,False,False,1620
1,1,94,True,False,True,False,False,False,False,True,94
0,10,99,True,False,True,True,False,False,True,False,990
0,32,20,False,False,True,False,True,False,False,False,640
1,56,101,True,False,True,False,True,False,False,False,5656
0,71,19,False,False,True,False,False,False,False,False,1349
1,13,70,False,False,True,False,False,False,False,True,910
0,17,96,True,False,True,True,True,False,False,False,1632
0,2,55,True,False,True,False,False,True,False,True,110
0,72,101,False,False,True,True,True,True,False,False,7272
0,26,55,True,False,False,False,True,True,False,False,1430
0,5,26,True,True,True,True,True,False,False,True,130
0,3,101,True,False,True,True,True,False,True,True,303
0,26,81,False,False,True,False,False,False,False,False,2106
0,59,66,False,True,True,False,True,False,False,False,3894
0,27,50,False,True,True,False,False,False,False,False,1350
0,57,103,True,False,True,False,False,True,False,False,5871
0,37,20,False,False,True,True,True,False,False,False,740
0,6,49,False,False,True,False,False,True,False,False,294
0,18,76,True,False,True,False,True,False,False,False,1368
0,19,101,True,True,True,True,False,False,False,True,1919
0,67,76,False,True,True,True,True,False,False,False,5092
1,34,72,True,False,True,False,False,False,True,False,2448
0,22,49,False,False,True,True,True,False,False,True,1078
0,52,91,True,False,True,False,False,False,False,False,4732
0,56,54,True,False,False,False,False,False,True,False,3024
1,18,95,True,False,True,True,False,False,True,True,1710
1,56,105,True,True,True,True,True,False,False,True,5880
0,4,90,True,False,True,False,False,False,False,False,360
1,71,99,False,False,True,False,False,False,False,False,7029
0,2,70,True,False,True,False,False,True,False,True,140
1,64,102,True,False,True,False,True,False,False,False,6528
0,18,24,True,False,True,False,True,False,False,False,432
0,66,26,True,True,True,False,False,False,True,False,1716
0,37,41,True,False,False,False,False,False,False,False,1517
0,39,25,True,True,True,True,False,False,True,False,975
0,25,85,True,False,True,False,True,False,False,True,2125
0,22,87,True,False,True,False,False,True,False,False,1914
0,20,20,False,False,True,False,False,True,False,False,400
1,8,64,True,False,True,True,False,False,True,False,512
0,49,52,False,False,True,True,True,False,True,False,2548
1,65,106,False,False,True,False,False,False,False,False,6890
1,1,45,True,False,True,True,False,True,False,False,45
0,5,94,True,False,True,False,False,False,False,True,470
1,72,97,False,False,True,False,False,True,False,False,6984
0,72,110,False,False,True,False,False,True,False,False,7920
0,53,100,False,False,True,True,True,False,True,False,5300
0,21,75,True,False,True,True,False,True,False,False,1575
1,70,108,False,True,True,True,False,False,False,False,7560
0,33,104,False,True,True,False,False,False,False,True,3432
0,23,76,False,False,True,False,False,False,False,True,1748
0,45,55,True,True,True,True,True,False,False,False,2475
0,16,20,True,False,True,True,True,False,False,True,320
0,49,107,False,False,True,True,False,False,False,False,5243
0,1,19,True,False,True,True,False,False,True,True,19
0,61,81,True,False,True,False,False,True,False,False,4941
1,68,20,True,True,True,False,False,False,False,False,1360
0,60,54,False,False,False,False,True,False,True,False,3240
0,53,26,True,True,True,True,True,False,False,False,1378
1,28,103,False,False,True,True,True,False,True,True,2884
0,2,70,False,False,True,False,False,False,True,True,140
1,1,70,False,False,True,False,False,False,True,False,70
0,16,73,False,False,True,False,False,False,False,True,1168
0,6,55,False,False,True,True,False,False,True,False,330
0,3,108,True,False,True,True,False,True,False,False,324
0,49,90,True,True,True,True,False,False,True,False,4410
0,1,50,False,False,True,True,True,False,False,True,50
0,50,94,True,False,True,True,True,False,True,False,4700
1,12,29,False,True,False,True,False,False,True,False,348
1,32,80,True,False,True,False,False,False,False,True,2560
0,68,103,True,True,True,True,False,True,False,False,7004
0,40,36,True,False,False,False,False,False,False,False,1440
0,5,51,True,False,True,False,False,False,False,False,255
0,72,79,True,False,True,False,False,False,False,False,5688
0,1,85,False,False,True,True,False,False,False,True,85
0,58,109,False,False,True,False,False,False,False,False,6322
0,24,25,False,False,True,True,True,False,False,False,600
1,3,84,False,False,True,True,True,True,False,True,252
0,62,20,False,True,True,True,True,False,False,False,1240
0,72,111,True,True,True,False,False,False,False,False,7992
1,50,71,False,False,True,False,True,False,True,True,3550
0,66,20,True,True,True,True,False,True,False,False,1320
0,40,81,True,True,True,False,False,False,True,False,3240
0,40,71,True,False,True,True,True,False,True,False,2840
0,67,103,True,True,True,False,False,True,False,False,6901
1,56,105,False,False,True,False,False,False,False,False,5880
0,64,20,False,True,True,False,False,False,True,False,1280
1,20,84,True,False,True,False,False,True,False,False,1680
1,71,96,True,False,True,True,True,True,False,False,6816
0,41,75,True,True,True,False,False,True,False,False,3075
0,72,49,True,True,False,True,True,False,False,False,3528
0,18,46,True,True,False,False,True,False,False,False,828
1,71,71,True,False,True,True,True,True,False,False,5041
0,46,66,True,False,True,False,True,False,False,False,3036
0,46,20,False,True,True,False,False,False,False,False,920
0,57,55,True,False,True,False,False,False,True,False,3135
0,68,81,False,False,True,True,True,False,False,False,5508
0,1,25,False,False,False,False,False,False,False,False,25
0,38,20,True,False,True,False,False,False,False,False,760
1,32,79,False,False,True,False,False,False,False,False,2528
0,2,45,False,False,True,True,True,False,True,False,90
0,10,70,True,False,True,False,False,False,True,False,700
0,72,19,False,False,True,False,False,False,False,False,1368
0,65,111,False,True,True,True,True,False,False,False,7215
0,21,84,True,False,True,False,False,False,False,False,1764
0,67,20,False,False,True,False,False,False,False,False,1340
0,12,76,False,False,True,True,True,False,False,False,912
1,25,103,False,False,True,True,False,False,False,True,2575
1,8,85,False,False,True,False,False,True,False,False,680
0,1,19,True,False,True,False,True,False,False,False,19
0,65,79,False,True,True,False,False,False,True,False,5135
1,2,55,False,False,True,False,True,False,False,True,110
0,62,49,False,True,False,False,True,True,False,False,3038
0,36,85,True,False,True,True,False,False,True,True,3060
0,38,19,False,False,True,False,False,True,False,False,722
0,57,60,True,True,True,False,True,False,False,False,3420
0,32,20,True,False,True,False,True,False,False,False,640
0,44,90,True,False,True,False,True,False,False,False,3960
0,41,114,False,False,True,True,True,False,True,True,4674
0,14,91,False,True,True,False,False,False,False,True,1274
0,56,86,False,False,True,False,True,False,False,False,4816
1,7,85,False,False,True,False,False,False,False,True,595
0,71,105,False,False,True,True,False,True,False,False,7455
0,22,25,True,False,True,False,True,False,False,False,550
0,42,99,True,False,True,False,False,False,True,False,4158
0,69,92,True,True,True,True,False,False,True,False,6348
0,23,75,False,True,True,False,True,False,False,False,1725
0,19,74,True,False,True,True,True,False,False,True,1406
0,63,51,False,True,True,False,True,False,False,False,3213
0,68,73,True,True,True,False,True,False,False,False,4964
0,1,81,True,False,True,False,False,False,False,True,81
0,18,39,False,False,False,False,False,False,False,True,702
0,71,58,False,False,False,True,True,False,False,False,4118
0,15,20,False,True,True,False,True,False,False,False,300
1,21,97,True,False,True,False,False,False,False,True,2037
0,6,90,False,False,True,False,True,True,False,False,540
1,69,30,True,False,False,True,True,False,False,False,2070
0,68,56,True,True,False,False,False,False,False,False,3808
0,62,20,True,True,True,True,True,False,False,False,1240
0,38,79,True,True,True,True,True,False,True,False,3002
0,5,85,True,False,True,True,True,True,False,True,425
1,3,95,True,False,True,True,False,False,True,True,285
0,45,116,False,False,True,False,False,True,False,False,5220
0,1,21,False,False,True,True,False,False,False,True,21
1,9,76,False,False,True,True,True,True,False,False,684
0,20,70,False,False,True,True,True,True,False,False,1400
1,54,80,False,False,True,False,False,False,True,True,4320
0,20,20,True,False,True,False,False,False,False,False,400
0,48,108,True,False,True,True,False,False,True,False,5184
1,54,25,True,False,False,False,True,False,False,False,1350
0,1,50,False,False,True,True,False,False,False,False,50
0,48,20,True,False,True,True,True,True,False,False,960
0,37,72,False,False,True,True,True,False,True,False,2664
0,1,19,True,False,True,False,False,False,False,False,19
0,4,56,False,False,True,False,True,False,False,False,224
0,33,24,False,True,True,False,False,False,True,False,792
0,18,19,True,False,True,False,True,False,False,False,342
0,4,50,True,False,True,True,False,True,False,True,200
0,56,21,True,True,True,True,True,True,False,False,1176
0,17,70,False,False,True,False,False,False,False,True,1190
0,50,90,True,False,True,True,True,False,False,False,4500
0,72,20,True,True,True,True,True,False,False,False,1440
0,10,75,True,False,True,False,True,False,False,False,750
0,25,20,False,True,True,True,False,False,True,False,500
0,20,26,False,True,True,False,False,True,False,False,520
0,14,86,True,False,True,False,True,False,False,True,1204
0,62,56,True,True,True,False,False,True,False,False,3472
0,8,26,True,True,False,False,False,False,True,True,208
1,54,90,True,False,True,False,False,False,True,False,4860
0,61,119,False,False,True,True,True,False,False,False,7259
0,67,60,False,True,False,True,False,False,True,False,4020
1,49,81,True,False,True,False,True,True,False,False,3969
0,66,92,True,False,True,False,False,True,False,False,6072
0,47,104,True,False,True,False,False,False,False,False,4888
0,21,36,True,False,False,False,False,False,True,False,756
0,51,99,True,False,True,False,False,True,False,False,5049
1,22,82,False,False,True,True,True,False,False,False,1804
0,3,21,True,False,True,False,True,False,False,False,63
0,64,110,False,False,True,True,True,True,False,False,7040
0,67,53,False,False,False,True,True,False,True,False,3551
0,72,25,True,False,True,True,False,False,True,False,1800
0,37,61,True,True,True,False,False,False,False,False,2257
1,37,20,False,False,True,True,False,True,False,False,740
1,41,98,True,False,True,True,False,False,True,True,4018
0,65,104,True,False,True,False,False,False,False,False,6760
0,47,20,True,False,True,False,True,False,False,False,940
0,26,75,False,False,True,True,True,False,False,True,1950
0,9,85,True,False,True,False,False,False,False,True,765
0,60,81,False,True,True,True,False,False,True,False,4860
1,1,86,True,False,True,False,False,False,False,True,86
0,62,44,False,False,False,True,True,False,False,False,2728
0,6,69,False,False,True,False,True,False,False,True,414
0,53,99,False,False,True,True,True,False,False,False,5247
0,32,76,False,False,True,True,True,False,True,False,2432
0,67,118,True,False,True,True,True,False,False,True,7906
0,15,25,False,False,True,False,False,False,False,True,375
0,49,30,True,False,False,True,True,False,True,False,1470
0,22,55,False,True,True,True,False,False,True,True,1210
0,64,105,True,False,True,True,True,False,False,False,6720
0,21,82,True,False,True,True,False,True,False,True,1722
1,12,98,False,False,True,False,False,False,True,True,1176
0,43,94,False,False,True,True,True,False,True,False,4042
0,66,20,True,True,True,False,False,False,True,False,1320
0,44,96,False,False,True,True,True,False,False,True,4224
1,17,21,False,False,True,True,True,False,True,False,357
0,1,50,False,False,True,False,False,False,False,True,50
1,51,98,True,False,True,False,False,False,False,True,4998
0,9,20,True,False,True,False,False,False,False,True,180
0,64,100,False,False,True,False,True,False,True,True,6400
0,8,75,True,False,True,True,True,True,False,False,600
0,57,74,True,True,True,False,False,False,False,False,4218
0,59,69,False,False,True,False,True,False,False,False,4071
0,64,66,True,False,True,False,False,False,False,False,4224
0,1,19,False,True,True,False,False,False,True,False,19
0,72,86,False,True,True,False,False,False,True,False,6192
0,1,80,True,False,True,False,False,False,True,True,80
1,51,25,True,False,True,True,True,True,False,False,1275
0,42,84,False,False,True,False,False,True,False,True,3528
0,1,20,False,False,True,False,True,False,True,False,20
0,56,103,False,False,True,False,False,False,False,False,5768
0,39,106,True,False,True,True,True,False,False,False,4134
0,25,41,True,True,False,False,True,False,False,False,1025
1,71,73,True,True,True,False,False,True,False,False,5183
0,10,46,True,False,True,False,False,False,False,False,460
0,40,85,True,False,True,False,False,False,True,False,3400
0,68,24,True,True,True,True,True,True,False,False,1632
0,61,20,True,True,True,False,False,True,False,False,1220
0,69,87,True,True,True,False,True,False,False,False,6003
0,30,85,False,False,True,True,True,True,False,True,2550
0,1,46,True,False,True,True,False,False,True,True,46
0,22,19,False,False,True,False,False,True,False,False,418
0,38,95,True,True,True,False,False,False,False,False,3610
0,3,75,False,False,True,True,True,False,True,True,225
0,1,35,True,False,False,False,False,False,False,True,35
0,41,90,True,False,True,False,False,True,False,False,3690
0,7,50,False,False,True,False,False,True,False,False,350
0,68,104,False,True,True,False,False,False,True,False,7072
0,5,64,True,False,True,False,True,False,False,False,320
0,41,103,True,True,True,True,True,False,False,True,4223
0,35,26,False,True,True,False,False,True,False,False,910
0,19,86,True,False,True,False,False,False,False,True,1634
0,69,79,True,True,True,True,True,False,False,False,5451
0,45,74,True,True,True,True,True,False,False,False,3330
0,67,68,True,True,True,True,True,False,True,False,4556
0,61,79,False,True,True,True,True,False,True,False,4819
0,24,85,True,False,True,True,False,True,False,False,2040
0,22,69,False,False,True,True,True,True,False,True,1518
0,63,81,False,False,True,False,False,False,True,False,5103
0,1,36,False,False,False,False,False,False,False,True,36
0,24,104,False,False,True,False,False,False,True,False,2496
0,39,96,False,False,True,False,False,True,False,True,3744
0,63,91,True,True,True,True,True,True,False,False,5733
0,1,51,True,False,True,True,True,False,False,False,51
0,26,30,False,True,False,True,False,False,True,False,780
0,41,51,True,False,False,True,False,False,True,False,2091
0,22,20,True,False,True,True,False,False,False,False,440
0,35,90,True,True,True,True,True,False,False,False,3150
0,37,20,True,True,True,True,True,False,True,False,740
0,55,104,False,False,True,False,True,False,False,False,5720
0,38,66,False,False,True,True,True,False,False,False,2508
0,32,35,False,True,False,True,True,True,False,False,1120
0,14,86,False,True,True,False,False,False,False,False,1204
0,62,104,True,True,True,False,True,False,False,False,6448
0,14,86,False,False,True,True,False,False,True,True,1204
0,29,89,True,True,True,False,False,True,False,True,2581
0,54,90,True,False,True,True,True,True,False,False,4860
0,71,95,False,True,True,False,True,True,False,False,6745
0,47,95,True,False,True,False,True,False,False,False,4465
1,2,95,True,False,True,True,True,False,False,True,190
0,45,51,False,True,False,False,False,False,True,False,2295
0,70,76,True,False,True,True,False,False,True,False,5320
0,4,20,False,True,True,True,True,False,False,True,80
0,33,82,True,True,True,False,False,False,False,False,2706
1,20,94,True,True,True,False,False,False,False,False,1880
0,56,24,True,True,True,False,False,True,False,False,1344
0,12,100,False,False,True,False,False,False,False,True,1200
0,1,20,True,True,True,False,True,False,False,False,20
1,38,57,False,False,True,True,True,True,False,True,2166
0,12,58,False,True,True,False,True,False,False,False,696
0,1,20,True,False,True,False,True,False,False,True,20
0,28,18,True,False,True,False,False,False,True,False,504
0,43,50,False,True,True,False,True,True,False,False,2150
0,61,107,False,False,True,True,False,False,True,True,6527
0,16,55,True,False,True,False,True,False,True,False,880
0,10,70,True,False,True,True,True,False,False,True,700
0,63,80,True,True,True,False,False,True,False,False,5040
0,62,24,True,False,True,False,True,False,True,False,1488
0,46,40,True,False,False,True,True,True,False,False,1840
0,1,20,True,True,True,True,True,False,True,False,20
0,9,55,False,True,True,False,False,False,False,False,495
0,2,96,True,False,True,True,True,False,False,True,192
0,35,69,True,True,True,True,True,True,False,False,2415
0,69,82,True,True,True,False,False,False,False,False,5658
0,33,80,True,False,True,False,False,False,False,False,2640
0,46,21,False,False,True,True,True,False,False,False,966
0,1,76,False,False,True,True,True,False,False,False,76
0,65,26,False,True,True,False,False,True,False,False,1690
0,15,59,False,False,True,True,True,False,False,False,885
0,7,69,True,False,True,True,False,False,False,False,483
0,19,78,True,False,True,False,False,False,False,True,1482
0,25,76,True,True,True,False,True,False,False,False,1900
0,38,70,True,False,True,False,True,False,False,False,2660
0,53,19,False,False,True,False,False,False,True,False,1007
0,1,69,False,True,True,True,True,False,False,True,69
0,52,21,True,True,True,True,True,False,False,False,1092
0,43,79,False,False,True,False,False,False,False,False,3397
0,23,54,True,True,True,False,True,True,False,False,1242
0,2,81,False,False,True,True,True,False,True,True,162
0,34,50,False,False,True,False,True,True,False,False,1700
0,6,45,True,True,True,True,True,True,False,True,270
0,26,52,True,False,True,False,False,False,True,False,1352
0,2,45,True,False,True,False,True,False,False,False,90
0,11,20,False,True,True,False,False,False,False,False,220
0,1,50,True,False,True,False,False,False,False,True,50
0,53,98,True,False,True,True,True,False,False,False,5194
0,14,76,True,False,True,True,False,False,True,False,1064
1,22,26,False,False,True,True,True,False,False,False,572
0,64,84,True,False,True,False,False,False,True,False,5376
0,62,72,False,False,True,False,False,False,True,False,4464
0,36,65,True,False,True,True,True,False,False,True,2340
0,4,81,True,False,True,False,True,False,True,True,324
0,38,85,True,True,True,True,True,False,False,False,3230
0,32,86,True,False,True,True,False,False,True,False,2752
0,61,51,False,True,False,False,False,False,True,False,3111
0,70,26,False,False,True,False,True,False,False,False,1820
1,31,89,True,False,True,False,False,False,True,False,2759
0,9,19,True,False,True,False,True,False,False,True,171
0,66,90,False,False,True,False,False,False,True,False,5940
0,10,20,False,False,True,False,False,False,False,False,200
0,30,64,False,True,True,False,True,False,False,False,1920
0,5,90,True,True,True,True,True,False,False,False,450
0,54,24,True,True,True,True,True,False,False,False,1296
0,59,41,True,False,False,False,False,False,False,True,2419
0,40,25,True,True,True,False,False,True,False,False,1000
0,35,109,True,False,True,False,False,False,True,False,3815
0,12,62,False,False,True,False,False,True,False,True,744
0,42,95,True,False,True,True,True,False,False,True,3990
0,72,108,False,False,True,True,False,False,True,False,7776
0,63,39,True,True,False,False,False,False,False,False,2457
0,4,20,True,False,True,False,False,False,False,False,80
1,68,53,False,True,False,False,False,False,True,False,3604
0,32,65,True,False,True,False,True,True,False,False,2080
0,5,80,True,True,True,True,False,True,False,True,400
0,72,109,False,False,True,False,False,False,False,False,7848
0,1,76,True,False,True,True,True,False,False,True,76
1,1,56,False,False,True,False,False,True,False,True,56
0,71,91,False,True,True,True,True,True,False,False,6461
0,13,24,False,False,False,False,False,True,False,True,312
0,41,81,False,False,True,True,True,False,True,False,3321
1,30,75,True,False,True,True,True,False,False,False,2250
0,1,69,False,False,True,True,False,False,True,True,69
0,22,49,False,True,False,False,False,False,False,False,1078
0,1,20,True,True,True,True,False,False,True,False,20
0,10,78,False,False,True,True,True,False,True,False,780
0,19,45,False,False,False,True,True,False,True,True,855
0,27,56,True,True,True,True,True,True,False,False,1512
0,14,70,False,False,True,False,False,False,False,False,980
0,59,114,True,False,True,False,False,True,False,False,6726
0,2,76,True,False,True,True,True,False,True,True,152
0,12,21,True,True,True,False,False,True,False,False,252
0,4,46,True,False,True,True,False,True,False,False,184
1,65,110,True,False,True,False,True,False,False,False,7150
0,2,97,True,True,True,False,True,False,True,False,194
1,71,106,False,False,True,True,True,False,False,False,7526
1,30,92,False,False,True,True,False,False,True,True,2760
0,29,75,False,False,True,False,False,True,False,False,2175
0,5,99,False,True,True,False,False,False,True,True,495
0,17,93,False,False,True,True,True,False,False,False,1581
0,61,24,False,True,True,True,False,True,False,False,1464
0,16,89,False,True,True,True,True,False,False,True,1424
0,47,20,True,True,True,True,True,True,False,False,940
0,37,79,True,False,True,False,False,False,True,False,2923
0,8,25,True,False,False,False,False,True,False,False,200
0,64,55,False,True,False,True,False,False,True,False,3520
0,40,25,False,True,True,False,False,False,True,False,1000
0,10,21,False,False,True,False,False,True,False,False,210
0,9,76,False,False,True,False,False,True,False,True,684
1,53,94,False,False,True,False,False,False,True,False,4982
0,1,21,False,False,True,False,True,False,False,False,21
0,13,20,True,False,True,True,False,True,False,False,260
0,34,55,False,False,True,False,False,False,False,False,1870
0,21,25,True,True,True,False,False,False,True,False,525
0,0,20,True,True,True,False,False,False,False,False,0
0,25,76,False,False,True,False,False,False,True,False,1900
0,1,70,True,True,True,False,False,False,False,False,70
1,2,75,False,False,True,False,False,False,True,True,150
0,47,21,False,True,True,False,False,False,True,False,987
1,31,100,False,False,True,True,True,False,False,True,3100
0,0,20,False,True,True,False,True,False,False,False,0
0,47,20,True,False,True,True,True,False,False,False,940
0,1,21,True,False,True,False,False,True,False,False,21
0,9,35,True,False,False,False,False,False,False,True,315
0,4,30,True,False,False,True,False,True,False,False,120
1,19,87,True,False,True,True,True,False,False,False,1653
0,43,75,True,False,True,True,True,True,False,True,3225
0,43,75,False,True,True,False,False,True,False,False,3225
0,18,46,True,True,True,True,True,True,False,False,828
1,39,100,False,False,True,False,False,False,False,False,3900
1,11,111,True,False,True,False,False,False,True,False,1221
0,1,36,True,False,False,True,True,True,False,True,36
0,1,69,False,False,True,True,True,False,False,True,69
0,43,34,False,False,False,True,True,False,False,False,1462
0,12,26,True,True,True,True,True,False,False,False,312
0,52,85,True,True,True,False,False,False,False,False,4420
0,71,83,True,False,True,False,True,False,True,False,5893
0,71,109,False,False,True,False,False,True,False,False,7739
0,30,94,True,False,True,False,False,False,False,False,2820
0,39,24,False,True,True,False,False,False,False,False,936
0,3,55,False,True,True,False,True,False,False,True,165
0,68,76,True,True,True,False,True,False,False,True,5168
0,41,19,False,True,True,True,False,True,False,False,779
0,8,87,False,False,True,True,False,False,False,True,696
0,72,24,False,False,True,False,False,False,True,False,1728
0,10,80,True,False,True,True,True,False,False,True,800
0,12,54,True,True,True,True,True,False,False,True,648
1,17,85,False,False,True,False,False,False,True,True,1445
0,68,78,False,True,True,False,False,True,False,False,5304
0,57,104,False,False,True,False,False,True,False,True,5928
1,37,107,False,False,True,True,True,True,False,True,3959
0,1,49,True,True,True,False,True,False,False,True,49
0,53,107,False,False,True,False,False,False,True,True,5671
0,34,80,False,False,True,True,False,False,False,False,2720
0,49,60,False,False,True,True,False,True,False,True,2940
0,70,86,False,False,True,True,True,False,True,False,6020
1,67,65,True,False,True,True,True,False,True,False,4355
0,51,25,False,False,True,False,False,False,False,False,1275
0,3,70,False,False,True,False,False,False,False,False,210
0,1,71,False,False,True,False,True,False,False,False,71
0,56,76,True,True,True,True,True,False,False,False,4256
0,12,113,True,False,True,False,True,False,False,True,1356
0,27,101,True,True,True,True,False,True,False,False,2727
0,58,105,False,True,True,False,True,False,False,False,6090
0,6,20,False,False,True,True,False,False,False,False,120
0,64,24,False,True,True,True,True,False,True,False,1536
0,16,80,False,True,True,False,True,False,False,False,1280
0,44,94,False,True,True,False,False,False,False,False,4136
0,16,20,True,True,True,False,False,True,False,False,320
0,44,20,True,False,True,False,False,False,True,False,880
1,30,102,True,False,True,False,False,True,False,False,3060
0,25,79,True,False,True,False,False,False,False,False,1975
0,14,71,False,False,True,False,True,False,False,True,994
0,4,51,False,True,True,True,True,False,False,True,204
0,42,99,False,False,True,True,True,False,False,False,4158
0,19,85,True,False,True,False,False,False,False,False,1615
1,7,46,True,True,True,False,False,False,True,False,322
0,10,66,False,True,True,True,True,True,False,False,660
0,15,102,False,False,True,False,False,False,False,False,1530
0,12,107,True,False,True,False,False,True,False,True,1284
0,12,19,False,True,True,False,True,False,False,True,228
0,8,19,False,False,True,False,False,False,True,False,152
0,10,20,False,True,True,True,True,False,False,False,200
1,55,74,True,False,True,True,True,False,False,False,4070
0,69,82,False,False,True,True,True,False,False,False,5658
0,16,20,False,False,True,False,False,False,False,False,320
0,51,30,True,False,False,True,True,False,True,False,1530
0,71,90,False,False,True,False,False,False,True,False,6390
0,54,70,False,False,True,False,False,False,False,True,3780
0,1,49,True,False,True,True,False,False,False,False,49
0,26,55,False,False,True,False,False,False,True,False,1430
0,8,20,False,False,True,False,False,False,False,True,160
1,5,74,False,False,True,False,False,False,False,True,370
0,69,55,False,True,False,False,False,False,False,False,3795
1,46,99,True,False,True,True,True,True,False,False,4554
0,46,96,False,False,True,False,True,False,False,True,4416
0,9,96,True,False,True,True,False,False,True,False,864
0,53,112,False,False,True,False,False,False,False,False,5936
0,41,40,False,False,False,False,False,True,False,False,1640
0,41,20,False,False,True,True,True,False,False,False,820
0,68,45,False,False,False,False,False,False,True,False,3060
0,36,31,False,False,False,True,True,True,False,False,1116
0,47,65,False,False,True,False,False,False,False,False,3055
0,4,49,True,True,True,False,False,False,True,True,196
0,61,81,True,True,True,True,True,False,False,False,4941
1,36,84,True,False,True,False,False,True,False,True,3024
1,14,79,False,False,True,False,False,True,False,True,1106
0,50,109,False,False,True,True,True,False,False,True,5450
0,27,85,True,True,True,False,True,True,False,False,2295
0,23,20,True,False,True,False,True,True,False,False,460
0,3,75,True,False,True,False,False,False,False,True,225
0,36,105,False,False,True,True,True,True,False,False,3780
0,24,75,False,False,True,False,True,False,False,True,1800
0,65,106,False,True,True,False,False,False,False,True,6890
0,31,50,True,False,False,False,False,True,False,False,1550
0,63,80,False,False,True,False,False,False,True,False,5040
0,67,60,False,False,True,True,True,False,False,False,4020
0,58,24,False,False,True,False,False,True,False,False,1392
0,15,105,False,False,True,True,True,False,False,True,1575
0,16,81,True,False,True,False,False,False,False,False,1296
0,8,66,False,False,True,False,False,False,True,False,528
0,71,90,False,True,True,False,False,False,False,False,6390
0,4,20,True,False,True,True,True,False,False,False,80
0,68,83,True,True,True,False,True,True,False,False,5644
0,15,56,False,False,True,False,True,False,False,False,840
0,13,52,True,True,True,False,False,False,True,False,676
0,42,20,False,False,True,False,True,False,False,False,840
0,4,45,True,True,True,False,False,True,False,False,180
0,50,110,False,False,True,False,False,True,False,False,5500
0,4,57,False,True,False,True,True,False,False,False,228
0,2,52,False,True,True,False,False,False,False,False,104
0,46,19,False,True,True,False,True,False,False,False,874
0,58,105,True,False,True,False,False,True,False,True,6090
0,17,44,True,True,False,False,True,False,False,False,748
0,2,95,False,False,True,True,True,False,False,True,190
0,68,85,False,True,True,False,False,False,False,False,5780
1,28,111,False,False,True,True,True,False,False,False,3108
0,40,26,False,True,True,True,True,False,True,False,1040
0,35,75,True,False,True,False,False,False,True,True,2625
0,5,64,False,False,True,False,False,False,True,False,320
0,14,20,True,True,True,False,False,False,False,False,280
0,6,50,True,False,True,False,False,True,False,False,300
0,67,66,True,False,True,True,False,False,True,False,4422
1,63,84,True,False,True,False,False,True,False,False,5292
0,5,54,False,False,True,True,False,False,False,False,270
0,6,83,True,False,True,False,False,False,False,True,498
0,49,94,True,False,True,True,False,False,True,False,4606
0,61,19,False,True,True,True,False,True,False,False,1159
0,10,20,True,False,True,False,False,True,False,False,200
0,72,117,False,False,True,True,False,True,False,False,8424
0,53,77,True,False,True,True,True,False,True,False,4081
0,1,20,False,False,True,False,False,False,True,True,20
0,22,21,False,True,True,True,False,False,True,False,462
0,34,100,True,False,True,True,True,False,False,True,3400
0,5,89,False,False,True,True,False,False,True,True,445
0,5,20,False,False,True,True,False,False,True,True,100
0,56,24,False,False,True,False,True,False,False,False,1344
1,11,79,True,False,True,False,True,False,False,False,869
0,33,58,False,True,True,False,False,True,False,False,1914
